,index,place name,reviewer,score,useravg,comment
0,45000,양양불떡볶이,ㅇㅇ,5.0,3.8,"오늘 떡볶이, 순대, 김밥, 튀김 먹었는데 아주아주 만족함. 떡볶이는 좀 달지만 옛날 분식떡볶이 맛이라 좋았고, 참치김밥 아주 훌륭했는데 순대가… 순대가 찐임. 여기 부속 허파 귀 간의 신선함이 이로 말 할 수가 없음. 튀김은 평범했다!
"
1,45000,양양불떡볶이,팩폭기철이,5.0,3.6,"맛있고 양도많이주시는데 왜 평점이 낮은건지..
"
2,45000,양양불떡볶이,진짜 나쁘거나 좋지 않은한 리뷰안함,1.0,2.8,
3,45000,양양불떡볶이,ㄷㄷ,3.0,2.9,
4,45000,양양불떡볶이,.Chloe,5.0,5.0,"이집은 김밥류 / 주먹밥류가 꼬소하고 진짜 맛남. 들기름인지 뭔지 밥양념이 고소하고 암튼 김밥 맛집임. 그리고 튀김도 먹을만함 
떡볶이가 조금 아쉽쓰.. 소스만 좀 개선된다면 좋겠어요. 튀김 찍어먹기에는 부족함 없음. 
사장님도 무척 친절하시고 근처 자생한방병원 입원실에도 배달 가능함. 별점 안타까워 후기 냄깁니다

"
5,45000,양양불떡볶이,◕ ᴥ ◕,1.0,3.2,"이 집 딱 한번 가봤는데 완전 별로였음. 포장해와서 먹었는데 이름값도 못한다. 불떡볶이래서 오랜만에 화끈한 맛 즐기려고 했는데 죠스보다 안매움. 진짜 싱겁더라. 나 매운거 잘 못먹는데 진짜 이름이 의아할정도로 밍밍했음. 그리고 튀김 1인분에 분명 김말이도 넣었는데 왜 야채만 2개 들어있냐. 전화해서 물어보니까 다른사람꺼랑 포장이 바뀌었다네? ㅋㅋㅋㅋㅋㅋㅋㅋ

"
6,45001,참좋은분식,빠꾸,1.0,4.2,"순대 오뎅 둘다 맛 너무 심하네요..
"
7,45001,참좋은분식,원할머니 보쌈,1.0,3.3,"겨울에 우연히 방문했다 떡볶이에 반해서 재방문 했습니다.
세트메뉴 먹었고 6000원입니다.

떡볶이: 진짜 맛있습니다. 약간 매콤합니다.
튀김: 무난
순대: 내장 비린내 진짜 심하고 끈적합니다. 순대에서 세제냄새 납니다.

*김밥은 저녁에 가면 없는 것 같습니다.

위생: 저세상 위생. 들어가면 식자재 널부러져있고 마스크 안 쓰시고 영업하십니다. 강아지 물 주는 건 좋은데 그때 끼고계셨던  면장갑으로 음식 만들어주십니다. 계란은 더운 날씨 밖에 방치되어있어서 상할까봐 걱정되고 남편분은 엉덩이 긁고 손 안 닦으시고 계란 까시더라구요..

먹고 맛있어서 노래까지 부르면서 재방문 했는데 아쉽습니다..ㅠ

"
8,45001,참좋은분식,.,1.0,3.7,"쉰내 나요 가지 마세요 음식관리가 아예 안됐네요 사장님 불친절
"
9,45001,참좋은분식,캐주얼큐,5.0,4.3,"떡볶이 소스맛 인정. 튀김 맛나는데 순대는 조금 약해요. 사진에 보이는 게 6,000원. 대박 나세요!
"
10,45001,참좋은분식,팔팔해,5.0,4.4,"여기 진짜진짜 맛잇어요 !!!!꼭드세요 꼭!!! 오랜만에 진짜 떡볶이다운 떡볶이를 먹을수 있어서 행복햇어여 ㅠㅠㅠㅠㅠㅠ또갈게여 사장님 오래해주세요!!
"
11,45001,참좋은분식,ㅎㅇ,5.0,3.7,"이집잘하네..
"
12,45001,참좋은분식,톰톰쥬스,5.0,5.0,"진짜맛있는 분식 떡볶이
더 유명해지면 좋겠다
"
13,45001,참좋은분식,이상욱,5.0,5.0,
14,45001,참좋은분식,이인철,5.0,5.0,"떡ㆍ순ㆍ튀가 참 마시쩡
"
15,45003,사자분식,ny,2.0,3.6,"ㅇ ㅏ...새우버거 빼고는 맛없구요...ㅇ ㅏ..맛은 둘째치고 퀄리티가 떨어져요.
"
16,45003,사자분식,JJ,1.0,2.3,"떡이 냉동떡이였는지 다 헤져있어요
크로켓 냉동맛 넘나그 별루에요
"
17,45003,사자분식,1,3.0,2.6,
18,45004,꼬마김밥천국 본점,까미,5.0,4.1,"김밥에 고사리 있어요. 친절하시고 맛있어요.
"
19,45006,튀KIMS 신논현점,최정규(Jaykay),1.0,3.9,"분식이 맛없기 힘든데....그 힘든 것을 해내는 곳입니다.
"
20,45008,밀정관,★BD★,5.0,2.0,"진짜 맛나는데 오픈시간 매일 달라요 ㅜㅜ
배달앱은 안되구요 ㅜㅜ  아쉽다뇨
"
21,45008,밀정관,아무개,3.0,2.7,
22,45008,밀정관,찐_리뷰어,1.0,3.9,"항상 갈 때마다 제 시간에 연 걸 못 봤음. 살집 있는 안경 낀 여자는 항상 뭐가 그리 성이 났는지 갈 때마다 미간 찌푸린 얼굴로 ""아직 안 열었어요!""라며 내쫒듯이 말함; 내가 영업시간을 안 지킨 것도 아니고 시간보다 훨씬 늦게 갔는데? 뭐, 이만하면 말 다 한 것 같음. 어디 언제까지 가나 보자구요ㅎㅎ
"
23,45008,밀정관,Sam Ha,5.0,5.0,
24,45016,스넥바,bongs,5.0,4.4,"샌드위치가 맛있어요
"
25,45021,김나라분식,흠,5.0,4.2,"괜찮음
"
26,45021,김나라분식,PKY,5.0,4.0,"김밥 떡볶이 오뎅 다 좋아요.
"
27,45021,김나라분식,꼼잉,5.0,3.0,"사장님도 너무 친절하시고, 참치김밥이 진차 맛있습니다!
"
28,45021,김나라분식,비너스뷰티랩,5.0,5.0,"가격도 착하고 맛있어요~^^
"
29,45021,김나라분식,tkhsjr,4.0,3.7,"24시 영업이라 편리하고 김밥 맛있습니다
"
30,45022,창화당 신사점,돌랭,1.0,1.9,"제발 매장에서 소화 못할거면 주문을 받지 말았으면 합니다

테이블도 못치워서 손님이 치우고 앉아야합니까

음식은 30분이 넘어도 안나오고

"
31,45022,창화당 신사점,쿼카즈,3.0,3.7,"떡볶이 떡은 쌀떡이었고 맛은 그냥 그랬어요
김치볶음밥도 딱 보통!
여긴 쫄면하고 만두가 맛있네요
"
32,45022,창화당 신사점,蕙旻.,5.0,4.3,
33,45022,창화당 신사점,이헌주,5.0,4.9,
34,45022,창화당 신사점,ㅇㅇ,3.0,3.0,"와 오늘 제육 진짜 머리 띵할정도로 짰어요
일부러 이렇게 만들었나 싶을정도...
"
35,45022,창화당 신사점,닝니,1.0,4.4,"주방이 일을 할 줄 모르는지 음식을 너무 늦게 만들고 늦게 온 팀 음식이 더 먼저 나옴 같은 메뉴 시켰는데도 누군 나오고 누군 30분이 넘도록 안 나옴 올때마다 이런식이었음
"
36,45022,창화당 신사점,.,5.0,5.0,"친절해요
"
37,45022,창화당 신사점,사냥꾼,2.0,3.2,"로제떡볶이는 절대 맛잇지않음
"
38,45022,창화당 신사점,s,5.0,3.8,"배민으로 시켰는데 음식두 맛있구 넘 스윗하심 ㅠㅠ
"
39,45022,창화당 신사점,:),5.0,2.3,"굳굳
"
40,45022,창화당 신사점,푸슝,2.0,3.0,"쫄면돈까스에 밥이안나와서 별류ㅠ
"
41,45022,창화당 신사점,콩팥떡,3.0,4.1,"걍 무난한 쫄돈.. 배달이 많아서 바쁘고 기름냄새 환기가 넘 안되네요
"
42,45022,창화당 신사점,Seohee,5.0,3.7,"맛있고 음식도 매장도 깨끗했어요
"
43,45022,창화당 신사점,j,5.0,4.5,"여긴 깔끔하고, 너무 맛있음
분위기랑 약속잡을때 부담없이 가고 ㅋㅋㅋ
여러가지로 좋았음요 ㅎㅎ
배달로도 많이 시켜먹음
"
44,45022,창화당 신사점,치킨팝,5.0,3.4,
45,45022,창화당 신사점,아무개,3.0,2.7,"ㅇ김치만두 맛나요
일반 만두는 그냥 그렇지만
다른분들은 맛있다고 합니다
직원 친절 인테리어 깔끔 좋아요
김볶 먹는데 매콤담백보단 밍밍 기름진느낌이에요 ㅠㅠ 집에서 대충 만들어도 더 맛있을것같은데
바삭함없이 흐물한느낌이에요
양파 많이넣은것처럼? 기름많이넣어서
김치지짐만두 엄청 맛잇어요
의자 너무 작아여.. 빈티지는 좋지만
넘작아여 ㅋㅋ

"
46,45022,창화당 신사점,원신,5.0,3.5,"갈비만듀랑 쫄면, 김치볶음밥 다맛있어용 ! 
맵찔이도 먹을만한 맵기임 ㅎㅎ
"
47,45022,창화당 신사점,냠,5.0,3.4,"깨끗하고 맛있어요!
전체적으로 다 맛있는데,
쫄면이랑 갈비만두가 제일 맛있었어요!!
"
48,45022,창화당 신사점,물방울떡,4.0,3.8,"여긴 쫄면 맛집이에요 
떡볶이는 속이 상하는 매운맛이라 ..비추
"
49,45022,창화당 신사점,Bloody hot,5.0,3.5,"마싰어욤  음식도 넘나 맛있는데 생맥주 500 원 이벤트 실화에요??  둘이서 8 잔 마시고옴 ㅋㅋ
직원인지 알바인지 남자 직원 넘나친절 !
"
50,45022,창화당 신사점,boeo3sw,5.0,3.0,"맛 서비스 가격 모두 매우만족
갈비만두 진짜 맛있고 떡볶이도맛있어요
500원맥주도 최고
"
51,45022,창화당 신사점,ceven,5.0,1.7,"모듬만두&떡볶이와 쫄면 진짜 왠만한데보다 괜찮아요
구성 가격 딱 회사 점심에 간단히 먹기 최고
"
52,45022,창화당 신사점,줘니,5.0,5.0,"신사에 아가격대 음식점 없음 존맛탱 전 쫄면 중독걸려서 쫄면만 ... 만두&쫄면 조합 예술이고 아무튼 추천
"
53,45023,밀떡팩토리 본점,팩트리어트,1.0,3.8,"남자 사장인지 매니전지
뭐 물어보는데 사람 조롱하는 투로 말해서
괜히 기분나쁘네요
"
54,45023,밀떡팩토리 본점,drgz,4.0,4.1,"청년다방 비슷
"
55,45023,밀떡팩토리 본점,SB,4.0,4.5,"독특해요
"
56,45023,밀떡팩토리 본점,후,2.0,3.2,"너무 매웠음 ㅜㅜ
"
57,45023,밀떡팩토리 본점,쩨니,3.0,4.4,"쌀떡같은 느낌의 밀떡이에요!
맛은 그냥 평범했고
튀김은 9000원인데 돈이 너무 아까웠어요,,,ㅠ
"
58,45023,밀떡팩토리 본점,밍,5.0,2.8,"맛있어욤
"
59,45023,밀떡팩토리 본점,ㄴ,5.0,4.2,"조오온맛
"
60,45023,밀떡팩토리 본점,둥,3.0,3.4,
61,45023,밀떡팩토리 본점,🥝솔직과감🥯,2.0,3.0,"특별한 맛 못느낌.
감튀는 청년다방이 더 낫다.
"
62,45023,밀떡팩토리 본점,찡긋,5.0,4.9,"맵찔이에게 아주 좋은 떡볶이집! 맛있어요 히히
"
63,45023,밀떡팩토리 본점,ㅇㅍ,5.0,3.5,"맛있움
"
64,45023,밀떡팩토리 본점,Leo,5.0,3.4,"안맵고 떡은 아주 맛있음. 강추
"
65,45023,밀떡팩토리 본점,황미,3.0,3.4,"떡이 맛있어요
찜닭떡볶이는 시키지 마세요...
"
66,45023,밀떡팩토리 본점,쿠우우,5.0,3.3,"깔끔하고 사이드, 본 메뉴의 조합이 좋네요. 오랫만에 맛있는 분식 먹었습니다.
"
67,45024,청담동마녀김밥 신사역점,소정이,4.0,3.6,"몇년째 단골인데 일단 전체적인 맛은 좋구요
여기 카운터가 남자분 여자분 두분이 있는데 남자분은 엄청 친절하시고 열심히 하시는데 여자분은 ♬♩♪♩ 없어요 일도 제대로 안 하고 계속 핸드폰만 하고 혼자 놀고 있고.. 사장님 여친인가 몇년 째 왜 안 짤리는 지 이해안됨ㅋㅋㅋㅋ 하튼 저는 밖에서 보고 여자분 있으면 안 와요 여기 ㅎㅎ 참고하세요

수정.. 요새보니까 카운터에 다른 여자분도 생겼더라구요 그분은 열심히 하시는 것 같았어요

"
68,45024,청담동마녀김밥 신사역점,.,3.0,4.5,"찾아갔는데 저녁 8시15분 마감 하셨네요.
이전에 먹었을때 마녀김밥 맛은 정말 좋았습니다.
묵은지 김밥은 그닥이었어요.
"
69,45024,청담동마녀김밥 신사역점,빵돌이,1.0,1.7,"내 인생 최악의 김밥?  이걸 돈주고 사먹어?
"
70,45024,청담동마녀김밥 신사역점,K,3.0,4.0,
71,45024,청담동마녀김밥 신사역점,김정태,5.0,4.9,
72,45024,청담동마녀김밥 신사역점,hey_,2.0,3.1,"음...그냥 그래요 마녀김밥에 게살 튀긴게 들어간다고 하시는데 처음에 먹고 꽃게랑 과자(그 맛이 나요) 넣은건줄 알았어요! 개인적으로는 시중에 많이 파는 야채 들어간 기본 김밥이 더 좋아요. 떡볶이는 좀 매운편이에요~ 평가가 너무 좋아서 와봤는데 객관적으로 그런정도는 아닌것 같아요
"
73,45024,청담동마녀김밥 신사역점,깐호박씨,5.0,4.2,"떡볶이 김밥 라면 다 맛나요
"
74,45024,청담동마녀김밥 신사역점,맛집좋아,5.0,4.7,"맛있는 김밥 안에 튀김이 새로운 맛이였다!
그치만 한줄 이상 먹으면 슬슬 물리는맛?
여튼 맛있다!
"
75,45024,청담동마녀김밥 신사역점,npof1iv2zoe3nr4o,5.0,3.9,"계란김밥 맛있었어요 :-)))
"
76,45024,청담동마녀김밥 신사역점,별점사기꾼들영업단속은내가한다,3.0,3.5,"떡볶이는 그냥 평범 김밥은 막입인 내 입엔 존맛~ 하지만 포장해올때 젓가락 말 안하면 안넣어줘 자주 당황함
"
77,45025,고소미부엌 본점,유정수,5.0,3.8,
78,45025,고소미부엌 본점,바넬로피,5.0,4.4,
79,45025,고소미부엌 본점,밥찡구,4.0,3.6,"가격이 비싼 편이지만 여태 먹어본 키토김밥 중 가장 맛있어요!
"
80,45025,고소미부엌 본점,맛난게 좋아,2.0,4.0,"떡볶이 맛이...없.... 연어김밥은... 너무 커서 그냥 일일이 분리해먹는게 최선이었어요ㅠㅠ 비주얼은 좋은데 결국 비주얼만 챙긴느낌... 그래도 따로 먹었을 때 연어도 엄청 탱글하고 맛있긴 했어요 하지만 재방문하면 적어도 다른 메뉴를 먹을 것 같아요
"
81,45025,고소미부엌 본점,Seungyeon / 와승연,2.0,3.4,"환경을 생각해서 비건을 지향하는데 생수, 종이컵 제공하면서 환경캠페인 하시는 걸 보니 맘 아프네요. 재료가 없어서 주문 불가한 비건 메뉴가 80% 였습니다ㅠ
"
82,45025,고소미부엌 본점,Silver,4.0,3.8,
83,45025,고소미부엌 본점,.,5.0,3.9,"짱맛있....
"
84,45025,고소미부엌 본점,냠냠뇸,5.0,3.9,"식당 재방문 잘 안하는데 세번이나 갔어요!!!!ㅎㅎㅎ
"
85,45025,고소미부엌 본점,sk,2.0,1.5,"음식양이나질에비해서너무비쌈
"
86,45025,고소미부엌 본점,왕도,5.0,4.6,"김밥 짱 커서 한 입에 넣기 쉽지 않음 그래도 짱 맛있음
"
87,45025,고소미부엌 본점,웅이,2.0,3.2,"젊은 여자들이 해서 그런지
있어 보이게 흉내는 낸 거 같은데
그렇게 싸지도 않은데
소스질도 별로고 설탕소금 범벅
재방문 의사 무

"
88,45025,고소미부엌 본점,연,1.0,1.8,"문을 닫고 토 일 영업을 쉴꺼면 미리 공지 부탁드립니다 멀리서 용기까지 챙겨서 방문했는데 문에 이런 종이만 붙어있으니 당황스럽네요 전화도 3-4번 했는데 연결도 안되고 인스타 공지도 없고 이런 소식을 얼른 알려주세요 사장님 !
"
89,45026,상아김밥,하다고 Hatago,4.0,4.0,"야채가 싱싱하고 많아서 좋소이
"
90,45026,상아김밥,카페조아,5.0,4.1,
91,45026,상아김밥,민아,5.0,3.5,"마이떠영 근데 상아김밥은 튀김이 있어서 그런지 떡볶이 궁물에 찍어먹고 싶었어영
"
92,45026,상아김밥,리모스에서벗어나고싶다,4.0,4.5,
93,45026,상아김밥,heyng11,4.0,3.1,
94,45026,상아김밥,맛도리,3.0,3.3,"떡볶이는 별로
상아김밥만 추천합니당
"
95,45026,상아김밥,라플푸리,1.0,2.8,"여기 인기있는 이유를 모르겠음
초심이 변한건가?
하긴 안좋은 평가가 많네요
"
96,45026,상아김밥,Yen,5.0,4.3,
97,45026,상아김밥,kemess,1.0,2.8,"김밥맛은 그냥 모두가 다 알고 있는 일반적인 김밥맛. 특별할거 없다.
떡볶이는 설탕이 너무 많이 들어가서 매운맛을 단맛이 다 잡아먹어서 먹다보면
단맛에 질림. 
전반적으로 가격에 비해 맛은 없다.

다른 테이블의 손님들은 즉석떡볶이 먹으며 간이 맹탕이라며 양념 더 달라고 하는데
분말가루를 갖다줌. 다들 말 없어짐.
그리고 3만6천원 계산나오니 분위기 싸해짐. ㅋㅋ

"
98,45026,상아김밥,종심당,1.0,2.1,"가격 계속 올릴것같아요...

그 가격이면 김가네 가는게 나을듯
"
99,45026,상아김밥,킴,5.0,3.0,"김밥 떡볶이 둘다 맛있어요
"
100,45026,상아김밥,홍상준,5.0,3.7,
101,45027,신사김밥수제비,weekdayend,1.0,1.0,"친구랑 한줄씩 따로 들고 가려고 두줄 시켜서 봉투 하나만 더 달라고 했더니 “무슨 주문을 하던 한장만 나간다” “편의점에서도 봉투 돈 주고 사지 않냐?” 해서 한줄만 달라니까 한줄은 또 봉투를 안준다네요ㅋㅋㅋㅋㅋ봉투값 아껴서 부자 되시겠어요^^ 김밥 사면서 친절 바라지도 않고요 정도는 지켜야지
"
102,45027,신사김밥수제비,이상훈,1.0,3.0,"아.................................사장님이. 선을넘어도 너------------무 넘으시네요.  안갑니다. 다시는..  배가고프면. 응급실에서 링겔맞을께요
"
103,45027,신사김밥수제비,짱구는옷말려,1.0,4.2,"ㅋㅋㅋㅋㅋㅋㅋㅋ 리뷰가 이렇게 일관된 건 다 이유가 있겠죠? 맛은 평이한데 츤데레 수준이라기엔 선을 좀 넘네요. 밥먹으면서 죄짓는 기분입니다. 점심시간에 갔더니 주방에서 뭐 어쩌면 ""바쁜데 바쁜데"" 그러시는데, 점심시간에 그럼 한가하시려구요? 리뷰 쌓여있는거 보여드리고 싶네요
"
104,45027,신사김밥수제비,.,3.0,3.5,"김밥 맛있어요. 특별한 재료가 아닌데도 묘하게 계속 끌리는 맛
"
105,45027,신사김밥수제비,minC,1.0,3.2,"리뷰보고갈걸그랬네요.. 불친절할거면 맛이라도 있든가
"
106,45027,신사김밥수제비,12344,1.0,1.7,"사장님 너무 무섭고 불친절하고 마스크를 안쓰심. 김밥때문에 가는데 수제비랑 같이 시켜야하고 김밥만 따로 시킬수 없어서 안감.
"
107,45027,신사김밥수제비,Eyu,3.0,3.1,"- 여기서 포기해야 할 것 : 친절한 응대와 편안한 식사 분위기

(카드 결제하면 한 소리 들을 각오 해야함ㅋㅋㅋ)

- 포기하면 얻을 수 있는 것 : 건너편 가로수길이나 신사역 출구쪽으로 나오지 않고도 먹을 수 있는, 집밥 수준의 맛 퀄리티에 가격이 저렴한 편인 가성비 괜찮은 한 끼 식사

(아침에는 식사메뉴로 콩나물국밥'도' 파는게 아니라 콩나물국밥'만' 판다고 하네여ㅋㅋㅋ)

"
108,45027,신사김밥수제비,j,5.0,4.5,"맛있어요 
(사장님 스타일은 츤데레 이신거지 좋으심)
"
109,45027,신사김밥수제비,굶지마,4.0,4.2,
110,45027,신사김밥수제비,hopopo,1.0,3.0,"사장님 목소리 크시고.. 통 큰것처럼 구석탱에 앉은 남자들 돈 깎아 준다고 쩌렁쩌렁 고암친다. 계산 하려고 서있는 아가씨에게 3번 나지막히 부르다 못들으니 또 소리치며 짜증까지 낸다.. 정말 보고도 믿기 힘든 광경.. 서빙하는 아줌마들도 주인 따라 다 못됐다 퉁명 스럽다. 맛은 괜찮은 편이다. 수제비 양은 좀 많이 아쉬워서 꼭 김밥을 시키게 만든다. 전략적 인것 같다.  이젠 나이가 들어 맛이고 뭐고 이딴 곳을 보고 일도 안본다. 이런곳 욕쟁이 할매술집 이후로 첨 본다. 진기명기에 나와도 될판이다.

"
111,45027,신사김밥수제비,김 몰라,1.0,1.0,"저 원래 어른 공경하는 사람인데요
주인 아주머니는 아주 싸가지가 바가지예요 ^^
살다살다 생판 본적도 없는
김밥집 할매한테 천대를 받아봤고요 ㅋㅋㅋ
맛? 근처에 김밥집이 없어서 간 거지
그 불친절함을 버티고 또 갈만한 맛집 절대 아님
츤데레는 무슨 ㅋㅋㅋㅋㅋ 백종원이 상 뒤집어 엎는 소리하고 자빠졌엌ㅋㅋㅋㅋㅋㅋㅋㅋ
휴..
할매 어차피 인터넷 몬하니까
이 리뷰 보고 뒷목 잡을 일 없겟쬬? ㅎㅎ

"
112,45027,신사김밥수제비,동네,1.0,1.7,"다들 나랑 똑같이 느꼈네요 신용카드로 계산하면 앞에 대놓고 김밥 하나 사면서 카드로 한다고 궁시렁대요 미친..
"
113,45027,신사김밥수제비,불친절한곳만 리뷰남김,1.0,1.1,"태어나서 지금까지 가본 식당중에 이렇게 싸가지없는 주인 처음봄 혹시나 이 리뷰를 보셨다면 거르고 차라리 밑에 재료 하나하나 물어봐주는 서브웨이 가세요
"
114,45027,신사김밥수제비,Sunny:-),1.0,1.0,"맛, 솔직히 그냥 그런맛 
주인 싸가지 로는 확실히 맛집인듯, 앞접시좀 달라고 했다가 안방마님이냐 니가 가져가라 셀프다 라는 소리 들음 ... 계산하고 나가다가 기분나쁘게 그렇게 말하지 말아달라니까 그냥 다음부터 너 오지말라고 말하시는 분^^ 네 다신 안갑니다요 반말찍찍해대고 기분더럽게 내돈내고 왜이걸먹나 싶은 곳 진짜 안망하는게 신기할뿐 김밥은 음식이 아닌 사이드라말하시기 때문에 홀에서 김밥은 못먹는 곳 차라리 수유리 우동집이 백배 나아요 ....

"
115,45027,신사김밥수제비,^^,1.0,2.5,"개념없는 주인아줌마!! 반말찍찍해대면서 손님한테아주 신개념으로 개념없는 주인아줌마덕에 음식먹으러가서 봉변만 당하네요 이런데가 왜 아직도문을 안닫는거지? 참고로 여자손님한테만 그런다는데 여자한테 자격지심있는듯 쯧쯧 정신이오락가락하시는건지 불쌍하네요 절대가지마세요 여긴 식당이아니라 봉변당하고 기분잡치기좋은 장소

"
116,45027,신사김밥수제비,누구,1.0,3.0,"진짜 불친절. 맛있어도 다신 가기싫음. 자리 앉을때부터 빈정상함
"
117,45027,신사김밥수제비,은,2.0,3.6,"갈때마다 주방아주머니들끼리 윽박질러대는 소리를 감내해야함. 손님한테도 예외는 없다. 맛있어서 꾸역꾸역간다.
"
118,45027,신사김밥수제비,므요,1.0,3.0,"ㅋㅋㅋ김밥 몇줄 포장 기다리면서앉아있는데 
무의식에 다리떨고있다가 ""다리는 왜떨고있어? 떨지마!! 엄마들이싫어해!"" 라고 지적받음 ...
근처가 회사라서 간간히 먹으러나 김밥 사러갔었는데 
한번이라도 기분 안 나쁜적이없었음 
제가 밥 사먹으러갔지 생판남한테 반말에 지적질이나 받으러갔나요. 안가요 안가

"
119,45027,신사김밥수제비,가이트,1.0,3.7,"주인이 매우 불친절함. 김밥은 1인 1식으로 안 쳐준다고 수제비 시키라고 강요함. 식당이 청결하지 않음.
"
120,45027,신사김밥수제비,장세현,5.0,5.0,
121,45028,꽃볶이,곽득칠,5.0,4.5,"죤ㅡ맛이에요. 떡이 부들부들하니 맛있어요.
감튀랑 볶음밥은 말해뭐해. 그냥 즉떡의 정석입니다.
"
122,45028,꽃볶이,Y,1.0,4.0,"양이 너무너무너무 적어요.....떡볶이도, 특히 볶음밥은 2인분이 실제 0.7인분보다 못해요
"
123,45028,꽃볶이,무한도전,5.0,4.5,"맛있어요
"
124,45028,꽃볶이,고나영,4.0,4.7,
125,45028,꽃볶이,롸연,5.0,5.0,"차돌세트에 버터갈림 감튀!  넘 맛있어요
술이랑도 잘 어울리고, 볶음밥 마무리까지 최고!
"
126,45029,미월당 가로수길본점,호도,3.0,4.0,"평범해요 압구정치고 가성비는 갑 학생들이 먹기 좋을듯
"
127,45029,미월당 가로수길본점,망고,2.0,2.3,"아무리 즉석떡볶이라도 중국당면은 삶아서 줘야죠! 결국 끓이고 끓여도 중국당면이 안익어서 먹지도 못하고 다 남겼어요. 떡볶이가 메인인 식당인데 기본도 모르는거에 놀라고 갑니다..
"
128,45029,미월당 가로수길본점,마야,2.0,4.0,"음... 곱창에선 냄새가 너무 나고, 순대는 화학냄새가 나고 씁니다. 여기서 만든 재료는 하나 없이 이것저것 넣은 잡탕이에요. 요즘 애들은 이런걸 맛있다 하나요? 
어린애들이 많이 가는 곳이라 그애들은 맛있다고 하는건지 모르갰지만, 이것저것 많이 먹어본 저의 입엔 너무 너무너무 이도 저도 아닌 싼맛입니다...... 
참 단무지 맛집이이요
음식장사 이렇게 영혼없이 하면 안됩니다....
입 베리고 가요

"
129,45029,미월당 가로수길본점,바위깨다,5.0,5.0,"이쁘고 맛있고 푸짐하고 가격도 저렴해요. 
진짜 최고
"
130,45029,미월당 가로수길본점,han solo,5.0,4.2,"직원분들도 젠틀하시고,떡볶이나 순대도 엄청 맛있습니다
"
131,45030,신전떡볶이 강남논현점,...,1.0,3.3,"담배냄새 가득함. 마스크 안쓰고 조리중.
"
132,45030,신전떡볶이 강남논현점,MAX,1.0,4.0,"항상 여기서만 먹고 있는데 이번에 직원이 너무 불친절해요.
"
133,45030,신전떡볶이 강남논현점,o_o,1.0,3.9,"배달 전문점인가봐요
"
134,45030,신전떡볶이 강남논현점,hi,1.0,2.9,"직원들 놀러온건지 장사할 맘이 있는건지 모르겠음. 배달점으로 장사가 잘돼서 그런가 방문해서 먹으면 무슨 내가  동냥해서 먹는 느낌마저 듦
"
135,45030,신전떡볶이 강남논현점,heyjoe,1.0,3.1,"사장으로 추측되는 젊은 남자분 서비스마인드 개판입니다. 잘못된 주문이 나오질 않나 사과는 커녕 틱틱대는 말투. 굳이 신전 먹을려면 다른곳 추천.
"
136,45030,신전떡볶이 강남논현점,km,2.0,2.3,"영수증에 있는 400원 임의로 추가된 것 이유도 모르겠네요... 찜찜합니다
중간맛 시켰는데 매웠고요 그나마 배달한지 30분만에 따뜻한 상태로 배달되었습니다.
"
137,45030,신전떡볶이 강남논현점,_,1.0,3.0,"산책할겸 들러서 포장해오려고 갔는데 
불친절한 직원 때문에 저랑 일행 둘 다 기분 잡치는 경험을 했네요~~
그리고 주방안에 있던 직원들 두명 다 마스크도 위생모도 뭣도 없이 일하고 있어요 이 시국에;;ㅎㅎ 배달주문 하는 분들은 모르고 시키겠지만~~~ 다음부턴 시켜도 다른 지점에 시키려고요~~! 저한테는 싸가지없고 찜찜한 곳~~

"
138,45030,신전떡볶이 강남논현점,ㅇㅅㅇ,1.0,3.9,
139,45030,신전떡볶이 강남논현점,,1.0,1.0,"떡볶이 파냐니까 기름 갈아야 해서 안 파는집.. 재고 조사는 수시로 하시고 주인이 없어서 대충 알바가 장사 하는듯
"
140,45030,신전떡볶이 강남논현점,Jerry,4.0,4.4,
141,45031,전주맛자랑,노포탐방대장,5.0,4.8,"재야의 숨은 고수가 차린 듯한 맛집. 양도 많지만 맛도 정말 좋음!
*사진 속 메뉴: 돈까스+김치볶음밥(8,000원)
"
142,45031,전주맛자랑,찰랑이,5.0,3.7,"진짜 맛있고 양도 푸짐한데 가격도 너무싸서 뭐가 남을지 궁금하네요 강추합니다!
"
143,45031,전주맛자랑,.,5.0,3.6,"가격대비 엄청난 곳입니다.
사진속 메뉴(돈까스+모밀)7천원임 ;;; ㄷㄷ
진짜 개 혜자 

김밥천국이 업그레이드를 최고로 하면 이정도 느낌일듯.

사장님도 도인같으신데 엄청 친절하시고 항상 좋은얘기많이해주심.

"
144,45031,전주맛자랑,baik1213,5.0,4.1,"서울에 이런집이.. 최고
"
145,45031,전주맛자랑,ㄸ,3.0,3.6,"뭐가 다 안된다고 함 
가성비와 맛은 좋으나 위생이 좀..
"
146,45031,전주맛자랑,현석,5.0,3.5,"서울에서 이정도가격에 이정도퀄리티나오기쉽지않은데 가성비개지립니다
"
147,45031,전주맛자랑,cherry,4.0,3.5,"가성비 좋은 밥집이에요
양도 많은데 저렴해요
맛도 평타칩니다
"
148,45031,전주맛자랑,둥,5.0,3.4,"쌉혜자
"
149,45031,전주맛자랑,baik1213,5.0,4.1,"서울에 이런집이.. 최고
"
